game_id,temporada,fecha,equipo_local,equipo_visitante,club_local_id,club_visitante_id,home_pts_avg_5,home_pts_conceded_avg_5,home_win_rate_5,away_pts_avg_5,away_pts_conceded_avg_5,away_win_rate_5,pts_diff_5,win_rate_diff_5,home_pts_avg_10,home_pts_conceded_avg_10,home_win_rate_10,away_pts_avg_10,away_pts_conceded_avg_10,away_win_rate_10,pts_diff_10,win_rate_diff_10,home_win_rate_3,away_win_rate_3,win_rate_diff_3,home_streak_5,away_streak_5,home_pt_diff_avg_5,away_pt_diff_avg_5,pt_diff_diff_5,h2h_home_wins,h2h_total,h2h_home_rate,is_home,home_elo,away_elo,elo_diff,home_days_rest,away_days_rest,rest_diff,target
2020_1222_2315_3361,2020-21,2020-12-22 00:00:00+00:00,Fraport Skyliners Frankfurt,Merlins Crailsheim,3361,2315,77.6,82.2,0.4,93.4,81.0,0.8,-15.800000000000011,-0.4,75.66666666666667,81.66666666666667,0.3333333333333333,93.14285714285714,80.85714285714286,0.8571428571428571,-17.476190476190467,-0.5238095238095237,0.6666666666666666,1.0,-0.33333333333333337,-1.0,3.0,-4.6000000000000085,12.400000000000006,-17.000000000000014,0,0,0.5,1,1483.4,1549.56,-66.15,3,2,1,0
2020_1223_214_1634,2020-21,2020-12-23 00:00:00+00:00,EWE Baskets Oldenburg,BG Goettingen,1634,214,96.4,84.6,0.8,86.2,93.8,0.2,10.200000000000003,0.6000000000000001,97.0,85.0,0.7142857142857143,83.28571428571429,92.14285714285714,0.2857142857142857,13.714285714285708,0.4285714285714286,0.6666666666666666,0.0,0.6666666666666666,3.0,-3.0,11.800000000000011,-7.599999999999994,19.400000000000006,0,0,0.5,1,1531.09,1469.5,61.59,3,3,0,1
2020_1223_450_2457,2020-21,2020-12-23 00:00:00+00:00,Rasta Vechta,SYNTAINICS MBC Weissenfels,2457,450,76.4,85.4,0.0,88.4,85.4,0.6,-12.0,-0.6,77.14285714285714,86.42857142857143,0.0,84.14285714285714,87.14285714285714,0.42857142857142855,-7.0,-0.42857142857142855,0.0,1.0,-1.0,-5.0,1.0,-9.0,3.0,-12.0,0,0,0.5,1,1433.1,1489.93,-56.83,4,3,1,0
2020_1223_1510_133,2020-21,2020-12-23 00:00:00+00:00,46ers Giessen,Telekom Baskets Bonn,133,1510,82.2,97.2,0.0,75.0,87.2,0.2,7.200000000000003,-0.2,84.42857142857143,99.71428571428571,0.0,76.28571428571429,86.42857142857143,0.14285714285714285,8.142857142857139,-0.14285714285714285,0.0,0.3333333333333333,-0.3333333333333333,-5.0,-3.0,-15.0,-12.200000000000003,-2.799999999999997,0,0,0.5,1,1438.15,1452.0,-13.85,5,4,1,0
2020_1226_3361_40,2020-21,2020-12-26 00:00:00+00:00,Basketball Loewen Braunschweig,Fraport Skyliners Frankfurt,40,3361,89.4,87.8,0.8,80.0,82.4,0.4,9.400000000000006,0.4,86.57142857142857,89.85714285714286,0.5714285714285714,74.0,80.85714285714286,0.2857142857142857,12.57142857142857,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0,-1.0,1.6000000000000085,-2.4000000000000057,4.000000000000014,0,0,0.5,1,1518.36,1472.43,45.93,6,4,2,0
2020_1226_134_133,2020-21,2020-12-26 00:00:00+00:00,46ers Giessen,Medi Bayreuth,133,134,78.8,94.8,0.0,82.6,89.4,0.2,-3.799999999999997,-0.2,82.375,97.375,0.0,83.875,88.625,0.375,-1.5,-0.375,0.0,0.0,0.0,-5.0,-3.0,-16.0,-6.800000000000011,-9.199999999999989,0,0,0.5,1,1425.72,1478.23,-52.51,3,4,-1,1
2020_1226_127_1634,2020-21,2020-12-26 00:00:00+00:00,EWE Baskets Oldenburg,Ratiopharm Ulm,1634,127,97.0,85.4,0.8,88.0,78.4,0.8,9.0,0.0,96.0,83.5,0.75,88.33333333333333,78.16666666666667,0.8333333333333334,7.666666666666671,-0.08333333333333337,0.6666666666666666,0.6666666666666666,0.0,3.0,3.0,11.599999999999994,9.599999999999994,2.0,0,0,0.5,1,1536.74,1531.98,4.76,3,7,-4,1
2020_1227_19629_1791,2020-21,2020-12-27 00:00:00+00:00,NINERS Chemnitz,Veolia Towers Hamburg,1791,19629,79.8,88.8,0.2,89.0,77.8,0.8,-9.200000000000003,-0.6000000000000001,82.125,94.875,0.125,87.57142857142857,75.0,0.8571428571428571,-5.446428571428569,-0.7321428571428571,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,3.0,-9.0,11.200000000000003,-20.200000000000003,0,0,0.5,1,1445.84,1541.16,-95.32,5,7,-2,1
2020_1227_41_2745,2020-21,2020-12-27 00:00:00+00:00,FITOne Wuerzburg Baskets,MHP Riesen Ludwigsburg,2745,41,78.4,81.6,0.4,93.6,80.6,1.0,-15.199999999999989,-0.6,77.25,83.5,0.375,90.5,81.375,0.875,-13.25,-0.5,0.3333333333333333,1.0,-0.6666666666666667,-1.0,5.0,-3.1999999999999886,13.0,-16.19999999999999,0,0,0.5,1,1479.49,1554.27,-74.78,5,5,0,0
2020_1227_1510_214,2020-21,2020-12-27 00:00:00+00:00,BG Goettingen,Telekom Baskets Bonn,214,1510,80.2,91.8,0.0,76.4,81.4,0.4,3.799999999999997,-0.4,82.0,91.75,0.25,76.875,84.125,0.25,5.125,0.0,0.0,0.6666666666666666,-0.6666666666666666,-5.0,-1.0,-11.599999999999994,-5.0,-6.599999999999994,0,0,0.5,1,1463.84,1464.43,-0.59,4,4,0,0
2020_1227_2457_2315,2020-21,2020-12-27 00:00:00+00:00,Merlins Crailsheim,Rasta Vechta,2315,2457,90.8,78.4,0.8,75.2,82.6,0.0,15.599999999999994,0.8,91.0,78.75,0.875,76.5,85.875,0.0,14.5,0.875,1.0,0.0,1.0,3.0,-5.0,12.399999999999991,-7.3999999999999915,19.799999999999983,0,0,0.5,1,1560.53,1421.87,138.66,5,4,1,1
2020_1227_219_132,2020-21,2020-12-27 00:00:00+00:00,Bamberg Baskets,FC Bayern Muenchen Basketball,132,219,86.4,82.8,0.6,93.4,79.4,0.8,-7.0,-0.20000000000000007,85.71428571428571,82.57142857142857,0.5714285714285714,90.28571428571429,75.28571428571429,0.8571428571428571,-4.571428571428584,-0.2857142857142857,0.6666666666666666,0.6666666666666666,0.0,1.0,3.0,3.6000000000000085,14.0,-10.399999999999991,0,0,0.5,1,1508.04,1545.88,-37.83,8,7,1,0
2020_1229_2315_127,2020-21,2020-12-29 00:00:00+00:00,Ratiopharm Ulm,Merlins Crailsheim,127,2315,84.4,81.0,0.6,92.8,75.2,1.0,-8.399999999999991,-0.4,88.0,79.71428571428571,0.7142857142857143,91.77777777777777,79.0,0.8888888888888888,-3.7777777777777715,-0.17460317460317454,0.3333333333333333,1.0,-0.6666666666666667,1.0,5.0,3.4000000000000057,17.599999999999994,-14.199999999999989,0,0,0.5,1,1524.91,1564.57,-39.66,3,2,1,0
2020_1229_41_19629,2020-21,2020-12-29 00:00:00+00:00,Veolia Towers Hamburg,MHP Riesen Ludwigsburg,19629,41,85.4,84.2,0.6,91.6,77.4,1.0,-6.199999999999989,-0.4,86.0,77.5,0.75,90.11111111111111,80.33333333333333,0.8888888888888888,-4.111111111111114,-0.13888888888888884,0.3333333333333333,1.0,-0.6666666666666667,1.0,5.0,1.2000000000000028,14.199999999999989,-12.999999999999986,0,0,0.5,1,1531.3,1565.0,-33.7,2,2,0,0
2020_1230_133_3361,2020-21,2020-12-30 00:00:00+00:00,Fraport Skyliners Frankfurt,46ers Giessen,3361,133,86.8,84.8,0.6,85.0,94.6,0.2,1.7999999999999972,0.39999999999999997,77.625,83.0,0.375,85.44444444444444,97.55555555555556,0.1111111111111111,-7.819444444444443,0.2638888888888889,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-3.0,2.0,-9.599999999999994,11.599999999999994,0,0,0.5,1,1486.4,1434.36,52.04,4,4,0,0
2020_1230_2457_1634,2020-21,2020-12-30 00:00:00+00:00,EWE Baskets Oldenburg,Rasta Vechta,1634,2457,91.0,88.0,0.8,76.8,87.4,0.0,14.200000000000003,0.8,95.22222222222223,83.77777777777777,0.7777777777777778,77.0,87.22222222222223,0.0,18.22222222222223,0.7777777777777778,1.0,0.0,1.0,3.0,-5.0,3.0,-10.600000000000009,13.600000000000009,0,0,0.5,1,1543.82,1417.83,125.99,4,3,1,1
2020_1230_132_134,2020-21,2020-12-30 00:00:00+00:00,Medi Bayreuth,Bamberg Baskets,134,132,88.6,97.2,0.2,81.4,79.4,0.6,7.199999999999989,-0.39999999999999997,85.55555555555556,91.0,0.3333333333333333,83.75,82.75,0.5,1.8055555555555571,-0.16666666666666669,0.0,0.6666666666666666,-0.6666666666666666,-3.0,1.0,-8.600000000000009,2.0,-10.600000000000009,0,0,0.5,1,1469.59,1496.27,-26.68,4,3,1,1
2020_1230_1791_450,2020-21,2020-12-30 00:00:00+00:00,SYNTAINICS MBC Weissenfels,NINERS Chemnitz,450,1791,88.8,82.8,0.8,84.8,87.2,0.4,4.0,0.4,83.875,85.25,0.5,83.55555555555556,92.66666666666667,0.2222222222222222,0.31944444444444287,0.2777777777777778,1.0,0.6666666666666666,0.33333333333333337,3.0,-1.0,6.0,-2.4000000000000057,8.400000000000006,0,0,0.5,1,1501.17,1455.71,45.46,7,3,4,0
2021_0102_133_214,2020-21,2021-01-02 00:00:00+00:00,BG Goettingen,46ers Giessen,214,133,82.2,94.4,0.0,85.8,90.8,0.4,-3.5999999999999943,-0.4,82.55555555555556,92.88888888888889,0.2222222222222222,84.4,95.2,0.2,-1.8444444444444485,0.0222222222222222,0.0,0.6666666666666666,-0.6666666666666666,-5.0,-1.0,-12.200000000000003,-5.0,-7.200000000000003,0,0,0.5,1,1451.06,1448.48,2.58,6,3,3,1
2021_0102_127_1510,2020-21,2021-01-02 00:00:00+00:00,Telekom Baskets Bonn,Ratiopharm Ulm,1510,127,84.2,80.2,0.6,80.0,82.0,0.4,4.200000000000003,0.19999999999999996,79.66666666666667,84.44444444444444,0.3333333333333333,87.5,80.5,0.625,-7.833333333333329,-0.2916666666666667,0.6666666666666666,0.0,0.6666666666666666,1.0,-1.0,4.0,-2.0,6.0,0,0,0.5,1,1477.22,1513.19,-35.97,6,4,2,0
2021_0102_134_41,2020-21,2021-01-02 00:00:00+00:00,MHP Riesen Ludwigsburg,Medi Bayreuth,41,134,93.2,76.2,1.0,84.8,92.8,0.2,8.400000000000006,0.8,89.7,78.8,0.9,84.3,88.6,0.4,5.400000000000006,0.5,1.0,0.3333333333333333,0.6666666666666667,5.0,-3.0,17.0,-8.0,25.0,0,0,0.5,1,1576.88,1477.51,99.37,4,3,1,1
2021_0102_19629_2457,2020-21,2021-01-02 00:00:00+00:00,Rasta Vechta,Veolia Towers Hamburg,2457,19629,75.0,85.4,0.0,81.4,85.4,0.4,-6.400000000000006,-0.4,77.3,86.7,0.0,83.66666666666667,78.44444444444444,0.6666666666666666,-6.366666666666674,-0.6666666666666666,0.0,0.3333333333333333,-0.3333333333333333,-5.0,-1.0,-10.400000000000006,-4.0,-6.400000000000006,0,0,0.5,1,1413.55,1519.41,-105.86,3,4,-1,0
2021_0102_450_3361,2020-21,2021-01-02 00:00:00+00:00,Fraport Skyliners Frankfurt,SYNTAINICS MBC Weissenfels,3361,450,85.0,85.8,0.4,87.8,82.8,0.8,-2.799999999999997,-0.4,77.22222222222223,82.11111111111111,0.3333333333333333,83.33333333333333,86.44444444444444,0.4444444444444444,-6.1111111111111,-0.1111111111111111,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,3.0,-0.7999999999999972,5.0,-5.799999999999997,0,0,0.5,1,1472.28,1487.21,-14.93,3,3,0,1
2021_0103_132_1634,2020-21,2021-01-03 00:00:00+00:00,EWE Baskets Oldenburg,Bamberg Baskets,1634,132,88.0,85.6,0.8,73.6,74.2,0.4,14.400000000000006,0.4,93.9,83.4,0.8,81.88888888888889,81.66666666666667,0.4444444444444444,12.01111111111112,0.3555555555555556,1.0,0.3333333333333333,0.6666666666666667,3.0,-1.0,2.4000000000000057,-0.6000000000000085,3.000000000000014,0,0,0.5,1,1548.1,1488.35,59.75,4,4,0,1
2021_0103_2745_2315,2020-21,2021-01-03 00:00:00+00:00,Merlins Crailsheim,FITOne Wuerzburg Baskets,2315,2745,92.4,76.8,1.0,75.0,80.4,0.4,17.400000000000006,0.6,91.2,79.5,0.9,76.66666666666667,83.88888888888889,0.3333333333333333,14.533333333333331,0.5666666666666667,1.0,0.3333333333333333,0.6666666666666667,5.0,-1.0,15.600000000000009,-5.400000000000006,21.000000000000014,0,0,0.5,1,1576.29,1468.77,107.52,5,7,-2,1
2021_0103_10_219,2020-21,2021-01-03 00:00:00+00:00,FC Bayern Muenchen Basketball,ALBA Berlin,219,10,91.6,79.4,0.8,82.8,74.8,0.8,8.799999999999997,0.0,89.5,74.625,0.875,83.14285714285714,75.14285714285714,0.8571428571428571,6.357142857142861,0.017857142857142905,0.6666666666666666,0.6666666666666666,0.0,3.0,3.0,12.199999999999989,8.0,4.199999999999989,0,0,0.5,1,1557.65,1550.01,7.63,7,15,-8,0
2021_0106_127_132,2020-21,2021-01-06 00:00:00+00:00,Bamberg Baskets,Ratiopharm Ulm,132,127,75.2,74.8,0.4,79.8,81.8,0.4,-4.599999999999994,0.0,81.5,82.0,0.4,85.88888888888889,79.55555555555556,0.6666666666666666,-4.388888888888886,-0.2666666666666666,0.0,0.3333333333333333,-0.3333333333333333,-1.0,-1.0,0.4000000000000057,-2.0,2.4000000000000057,0,0,0.5,1,1482.65,1525.01,-42.36,3,4,-1,1
2021_0108_2457_132,2020-21,2021-01-08 00:00:00+00:00,Bamberg Baskets,Rasta Vechta,132,2457,73.8,75.0,0.4,76.0,87.8,0.0,-2.200000000000003,0.4,81.4,80.9,0.5,76.9,86.9,0.0,4.5,0.5,0.3333333333333333,0.0,0.3333333333333333,-1.0,-5.0,-1.2000000000000028,-11.799999999999997,10.599999999999994,0,0,0.5,1,1491.01,1403.72,87.29,2,6,-4,0
2021_0109_1634_134,2020-21,2021-01-09 00:00:00+00:00,Medi Bayreuth,EWE Baskets Oldenburg,134,1634,83.0,92.6,0.2,89.0,82.4,1.0,-6.0,-0.8,83.7,87.1,0.4,91.3,82.9,0.8,-7.599999999999994,-0.4,0.3333333333333333,1.0,-0.6666666666666667,-3.0,5.0,-9.599999999999994,6.599999999999994,-16.19999999999999,0,0,0.5,1,1472.69,1553.8,-81.11,7,6,1,0
2021_0109_1510_2745,2020-21,2021-01-09 00:00:00+00:00,FITOne Wuerzburg Baskets,Telekom Baskets Bonn,2745,1510,75.8,84.2,0.2,80.2,75.4,0.6,-4.400000000000006,-0.39999999999999997,77.0,84.1,0.3,78.9,83.3,0.3,-1.9000000000000057,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,1.0,-8.400000000000006,4.799999999999997,-13.200000000000003,0,0,0.5,1,1464.12,1465.4,-1.28,6,7,-1,1
2021_0109_41_127,2020-21,2021-01-09 00:00:00+00:00,Ratiopharm Ulm,MHP Riesen Ludwigsburg,127,41,78.6,82.8,0.2,92.2,74.2,1.0,-13.600000000000009,-0.8,84.0,79.0,0.6,88.6,78.5,0.9,-4.599999999999994,-0.30000000000000004,0.3333333333333333,1.0,-0.6666666666666667,-3.0,5.0,-4.200000000000003,18.0,-22.200000000000003,0,0,0.5,1,1516.66,1581.7,-65.04,3,7,-4,0
2021_0110_10_133,2020-21,2021-01-10 00:00:00+00:00,46ers Giessen,ALBA Berlin,133,10,85.2,88.2,0.4,80.4,74.4,0.8,4.799999999999997,-0.4,85.3,93.8,0.2,83.375,74.75,0.875,1.9249999999999972,-0.675,0.6666666666666666,1.0,-0.33333333333333337,-1.0,3.0,-3.0,6.0,-9.0,0,0,0.5,1,1441.35,1563.02,-121.67,8,7,1,0
2021_0110_219_1791,2020-21,2021-01-10 00:00:00+00:00,NINERS Chemnitz,FC Bayern Muenchen Basketball,1791,219,88.8,85.4,0.6,88.0,82.0,0.6,0.7999999999999972,0.0,84.8,91.3,0.3,87.55555555555556,75.77777777777777,0.7777777777777778,-2.75555555555556,-0.4777777777777778,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,3.3999999999999915,6.0,-2.6000000000000085,0,0,0.5,1,1469.67,1544.64,-74.98,11,7,4,0
2021_0110_3361_214,2020-21,2021-01-10 00:00:00+00:00,BG Goettingen,Fraport Skyliners Frankfurt,214,3361,86.2,94.4,0.2,87.8,84.8,0.6,-1.5999999999999943,-0.39999999999999997,83.5,92.6,0.3,78.9,82.8,0.4,4.599999999999994,-0.10000000000000003,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,1.0,-8.200000000000003,3.0,-11.200000000000003,0,0,0.5,1,1458.19,1479.88,-21.7,8,8,0,0
2021_0110_19629_2315,2020-21,2021-01-10 00:00:00+00:00,Merlins Crailsheim,Veolia Towers Hamburg,2315,19629,90.8,76.8,1.0,79.8,84.4,0.4,11.0,0.6,91.4,80.9,0.9,84.5,78.0,0.7,6.900000000000006,0.20000000000000007,1.0,0.3333333333333333,0.6666666666666667,5.0,-1.0,14.0,-4.6000000000000085,18.60000000000001,0,0,0.5,1,1580.94,1529.24,51.69,7,8,-1,0
2021_0114_40_450,2020-21,2021-01-14 00:00:00+00:00,SYNTAINICS MBC Weissenfels,Basketball Loewen Braunschweig,450,40,87.0,84.6,0.6,89.8,92.8,0.6,-2.799999999999997,0.0,83.9,87.2,0.4,88.0,91.5,0.5,-4.099999999999994,-0.09999999999999998,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,2.4000000000000057,-3.0,5.400000000000006,0,0,0.5,1,1479.61,1504.39,-24.78,12,19,-7,1
2021_0115_1791_1510,2020-21,2021-01-15 00:00:00+00:00,Telekom Baskets Bonn,NINERS Chemnitz,1510,1791,79.6,79.4,0.4,90.6,85.6,0.6,-11.0,-0.19999999999999996,78.4,83.6,0.3,83.8,89.7,0.3,-5.3999999999999915,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,1.0,0.19999999999998863,5.0,-4.800000000000011,0,0,0.5,1,1458.16,1458.95,-0.78,6,5,1,0
2021_0116_2315_134,2020-21,2021-01-16 00:00:00+00:00,Medi Bayreuth,Merlins Crailsheim,134,2315,80.4,87.8,0.2,83.6,79.6,0.8,-3.1999999999999886,-0.6000000000000001,82.7,87.4,0.3,88.5,80.3,0.8,-5.799999999999997,-0.5,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.0,3.0,-7.3999999999999915,4.0,-11.399999999999991,0,0,0.5,1,1462.15,1566.83,-104.68,7,6,1,0
2021_0116_41_132,2020-21,2021-01-16 00:00:00+00:00,Bamberg Baskets,MHP Riesen Ludwigsburg,132,41,74.2,79.8,0.2,93.0,77.0,1.0,-18.799999999999997,-0.8,80.3,81.3,0.4,88.9,79.0,0.9,-8.600000000000009,-0.5,0.3333333333333333,1.0,-0.6666666666666667,-3.0,5.0,-5.599999999999994,16.0,-21.599999999999994,0,0,0.5,1,1476.08,1592.7,-116.62,8,7,1,0
2021_0116_2457_133,2020-21,2021-01-16 00:00:00+00:00,46ers Giessen,Rasta Vechta,133,2457,85.0,87.6,0.4,79.4,87.2,0.2,5.599999999999994,0.2,83.6,92.4,0.2,77.9,86.3,0.1,5.699999999999989,0.1,0.3333333333333333,0.3333333333333333,0.0,-1.0,-3.0,-2.5999999999999943,-7.799999999999997,5.200000000000003,0,0,0.5,1,1431.97,1418.64,13.33,6,8,-2,0
2021_0117_40_10,2020-21,2021-01-17 00:00:00+00:00,ALBA Berlin,Basketball Loewen Braunschweig,10,40,84.6,77.0,0.8,89.4,95.8,0.4,-4.800000000000011,0.4,84.33333333333333,75.55555555555556,0.8888888888888888,88.33333333333333,92.88888888888889,0.4444444444444444,-4.0,0.4444444444444444,1.0,0.0,1.0,3.0,-1.0,7.599999999999994,-6.3999999999999915,13.999999999999986,0,0,0.5,1,1572.39,1496.52,75.87,7,3,4,1
2021_0117_219_19629,2020-21,2021-01-17 00:00:00+00:00,Veolia Towers Hamburg,FC Bayern Muenchen Basketball,19629,219,83.8,84.2,0.6,84.2,80.4,0.6,-0.4000000000000057,0.0,85.6,77.7,0.7,86.5,75.8,0.8,-0.9000000000000057,-0.10000000000000009,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,-0.4000000000000057,3.799999999999997,-4.200000000000003,0,0,0.5,1,1543.35,1555.36,-12.01,7,7,0,0
2021_0117_3361_2745,2020-21,2021-01-17 00:00:00+00:00,FITOne Wuerzburg Baskets,Fraport Skyliners Frankfurt,2745,3361,80.4,83.4,0.4,83.2,80.2,0.6,-2.799999999999997,-0.19999999999999996,78.2,82.8,0.4,80.4,81.2,0.5,-2.200000000000003,-0.09999999999999998,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,1.0,-3.0,3.0,-6.0,0,0,0.5,1,1471.35,1492.1,-20.75,8,7,1,1
2021_0117_1634_450,2020-21,2021-01-17 00:00:00+00:00,SYNTAINICS MBC Weissenfels,EWE Baskets Oldenburg,450,1634,86.8,84.2,0.6,85.0,78.0,1.0,1.7999999999999972,-0.4,87.7,87.9,0.5,90.7,81.3,0.9,-3.0,-0.4,0.3333333333333333,1.0,-0.6666666666666667,1.0,5.0,2.5999999999999943,7.0,-4.400000000000006,0,0,0.5,1,1487.48,1564.34,-76.86,3,8,-5,0
2021_0117_214_127,2020-21,2021-01-17 00:00:00+00:00,Ratiopharm Ulm,BG Goettingen,127,214,79.4,82.0,0.2,81.8,92.0,0.2,-2.3999999999999915,0.0,83.7,80.2,0.5,82.5,90.7,0.3,1.2000000000000028,0.2,0.3333333333333333,0.3333333333333333,0.0,-3.0,-3.0,-2.5999999999999943,-10.200000000000003,7.6000000000000085,0,0,0.5,1,1505.66,1445.97,59.69,8,7,1,1
2021_0122_214_2457,2020-21,2021-01-22 00:00:00+00:00,Rasta Vechta,BG Goettingen,2457,214,84.4,87.6,0.4,77.8,92.0,0.2,6.6000000000000085,0.2,79.8,85.1,0.2,82.0,92.9,0.2,-2.200000000000003,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,-1.0,-3.0,-3.1999999999999886,-14.200000000000003,11.000000000000014,0,0,0.5,1,1431.79,1440.27,-8.48,6,5,1,1
2021_0123_133_1634,2020-21,2021-01-23 00:00:00+00:00,EWE Baskets Oldenburg,46ers Giessen,1634,133,84.6,79.2,1.0,88.2,90.8,0.4,-3.6000000000000085,0.6,90.8,82.3,0.9,83.5,92.8,0.2,7.299999999999997,0.7,1.0,0.0,1.0,5.0,-1.0,5.3999999999999915,-2.5999999999999943,7.999999999999986,0,0,0.5,1,1575.01,1418.82,156.19,6,7,-1,1
2021_0123_450_41,2020-21,2021-01-23 00:00:00+00:00,MHP Riesen Ludwigsburg,SYNTAINICS MBC Weissenfels,41,450,86.8,73.8,1.0,86.6,88.0,0.4,0.20000000000000284,0.6,90.2,77.2,1.0,87.5,86.7,0.5,2.700000000000003,0.5,1.0,0.3333333333333333,0.6666666666666667,5.0,-1.0,13.0,-1.4000000000000057,14.400000000000006,0,0,0.5,1,1602.22,1476.81,125.41,7,6,1,1
2021_0123_134_219,2020-21,2021-01-23 00:00:00+00:00,FC Bayern Muenchen Basketball,Medi Bayreuth,219,134,82.6,80.4,0.6,78.4,85.6,0.2,4.199999999999989,0.39999999999999997,86.0,75.1,0.8,80.5,87.5,0.2,5.5,0.6000000000000001,0.6666666666666666,0.0,0.6666666666666666,1.0,-3.0,2.1999999999999886,-7.199999999999989,9.399999999999977,0,0,0.5,1,1567.84,1452.28,115.56,6,7,-1,1
2021_0123_19629_3361,2020-21,2021-01-23 00:00:00+00:00,Fraport Skyliners Frankfurt,Veolia Towers Hamburg,3361,19629,84.8,81.0,0.6,78.4,82.4,0.4,6.3999999999999915,0.19999999999999996,82.4,81.7,0.5,83.7,80.1,0.6,-1.2999999999999972,-0.09999999999999998,0.6666666666666666,0.6666666666666666,0.0,1.0,-1.0,3.799999999999997,-4.0,7.799999999999997,0,0,0.5,1,1484.34,1530.87,-46.53,6,6,0,0
2021_0124_10_2745,2020-21,2021-01-24 00:00:00+00:00,FITOne Wuerzburg Baskets,ALBA Berlin,2745,10,82.8,81.8,0.6,86.8,76.6,1.0,-4.0,-0.4,77.4,82.0,0.4,84.1,75.6,0.9,-6.699999999999989,-0.5,0.6666666666666666,1.0,-0.33333333333333337,1.0,5.0,1.0,10.200000000000003,-9.200000000000003,0,0,0.5,1,1479.11,1577.72,-98.61,7,7,0,0
2021_0124_1510_2315,2020-21,2021-01-24 00:00:00+00:00,Merlins Crailsheim,Telekom Baskets Bonn,2315,1510,84.8,82.2,0.8,84.8,82.0,0.4,0.0,0.4,87.8,80.3,0.8,79.9,84.6,0.3,7.8999999999999915,0.5,0.6666666666666666,0.0,0.6666666666666666,3.0,-1.0,2.5999999999999943,2.799999999999997,-0.20000000000000284,0,0,0.5,1,1576.69,1445.38,131.31,8,9,-1,1
2021_0124_127_1791,2020-21,2021-01-24 00:00:00+00:00,NINERS Chemnitz,Ratiopharm Ulm,1791,127,90.2,87.4,0.6,81.8,79.0,0.4,8.400000000000006,0.19999999999999996,83.2,88.6,0.4,83.1,80.0,0.5,0.10000000000000853,-0.09999999999999998,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-1.0,2.799999999999997,2.799999999999997,0.0,0,0,0.5,1,1471.73,1511.36,-39.63,9,7,2,0
2021_0124_132_40,2020-21,2021-01-24 00:00:00+00:00,Basketball Loewen Braunschweig,Bamberg Baskets,40,132,86.0,95.2,0.2,75.2,79.6,0.2,10.799999999999997,0.0,87.1,91.8,0.4,78.3,79.5,0.4,8.799999999999997,0.0,0.0,0.3333333333333333,-0.3333333333333333,-3.0,-3.0,-9.200000000000003,-4.3999999999999915,-4.800000000000011,0,0,0.5,1,1491.19,1466.56,24.63,7,8,-1,0
2021_0129_214_132,2020-21,2021-01-29 00:00:00+00:00,Bamberg Baskets,BG Goettingen,132,214,81.4,81.8,0.4,81.2,94.6,0.2,0.20000000000000284,0.2,77.5,78.0,0.4,80.7,93.2,0.1,-3.200000000000003,0.30000000000000004,0.3333333333333333,0.0,0.3333333333333333,-1.0,-3.0,-0.3999999999999915,-13.399999999999991,13.0,0,0,0.5,1,1480.0,1432.84,47.16,5,7,-2,0
2021_0130_450_127,2020-21,2021-01-30 00:00:00+00:00,Ratiopharm Ulm,SYNTAINICS MBC Weissenfels,127,450,85.4,74.4,0.6,86.2,92.2,0.2,-0.7999999999999972,0.39999999999999997,82.7,78.2,0.5,87.5,87.5,0.5,-4.799999999999997,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-3.0,11.0,-6.0,17.0,0,0,0.5,1,1523.08,1472.52,50.56,6,7,-1,1
2021_0130_1791_134,2020-21,2021-01-30 00:00:00+00:00,Medi Bayreuth,NINERS Chemnitz,134,1791,74.2,83.2,0.2,84.6,85.0,0.6,-10.399999999999991,-0.39999999999999997,81.4,90.2,0.2,82.2,86.9,0.4,-0.7999999999999972,-0.2,0.0,0.3333333333333333,-0.3333333333333333,-3.0,1.0,-9.0,-0.4000000000000057,-8.599999999999994,0,0,0.5,1,1447.8,1460.01,-12.21,7,6,1,1
2021_0130_41_133,2020-21,2021-01-30 00:00:00+00:00,46ers Giessen,MHP Riesen Ludwigsburg,133,41,82.6,90.4,0.2,88.0,75.4,1.0,-5.400000000000006,-0.8,83.8,92.5,0.2,89.8,76.4,1.0,-6.0,-0.8,0.0,1.0,-1.0,-3.0,5.0,-7.800000000000011,12.599999999999994,-20.400000000000006,0,0,0.5,1,1415.09,1606.52,-191.42,7,7,0,0
